date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:22:56	9898/9898	---M--	200	added ('OK')	image/jpeg	etag:%22da1a-647b57469e86d%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/health-02.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/health-02.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-2.html)
19:22:57	22236/22236	---M--	200	added ('OK')	image/png	etag:%22d03b-647b5746ceddf%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/footer-bg-06.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/footer-bg-06.png	(from https://doccure.dreamstechnologies.com/html/template/index-2.html)
19:22:57	7004/7004	---M--	200	added ('OK')	image/png	etag:%2238eb-647b5746ceddf%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/footer-bg-07.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/footer-bg-07.png	(from https://doccure.dreamstechnologies.com/html/template/index-2.html)
19:22:58	89981/89981	---M-Z	200	added ('OK')	text/javascript	etag:%2215f7d-647b574817ba5-gzip%22	https://doccure.dreamstechnologies.com/html/template/assets/js/slick.js	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/js/slick.js	(from https://doccure.dreamstechnologies.com/html/template/index-2.html)
19:22:59	72435/72435	---M-Z	200	added ('OK')	text/javascript	etag:%2211af3-647b57481f8a5-gzip%22	https://doccure.dreamstechnologies.com/html/template/assets/plugins/gsap/gsap.min.js	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/plugins/gsap/gsap.min.js	(from https://doccure.dreamstechnologies.com/html/template/index-2.html)
19:22:59	6049/6049	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2217a1-647b5747e81eb%22	https://doccure.dreamstechnologies.com/html/template/assets/img/logo-03.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/logo-03.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:00	3643/3643	---M--	200	added ('OK')	image/png	etag:%22f50-647b57476f44e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/banner-icon-2.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/banner-icon-2.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:00	652/652	---M--	200	added ('OK')	image/png	etag:%22559-647b5746a07ad%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/smile-icon.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/smile-icon.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:01	310/310	---M--	200	added ('OK')	image/png	etag:%2219d-647b574767365%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/banner-icon-1.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/banner-icon-1.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:02	449/449	---M--	200	added ('OK')	image/png	etag:%222e6-647b57476f44e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/banner-icon-3.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/banner-icon-3.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:02	43346/43346	---M--	200	added ('OK')	image/png	etag:%22c9bc-647b5746c7c97%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/banner-three-bg.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/banner-three-bg.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:03	112401/112401	---M--	200	added ('OK')	image/png	etag:%221e030-647b5746b6b26%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-three-one.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-three-one.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:03	146917/146917	---M--	200	added ('OK')	image/png	etag:%22270f0-647b5746b6f0e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-three-two.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-three-two.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:04	205862/205862	---M--	200	added ('OK')	image/png	etag:%2232426-647b5746b6b26%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-three-three.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-three-three.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:05	164741/164741	---M--	200	added ('OK')	image/png	etag:%222b921-647b5746b6b26%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-three-four.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-three-four.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:06	132637/132637	---M--	200	added ('OK')	image/png	etag:%2222e0f-647b5746b673e%22	https://doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-three-five.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/banner/banner-three-five.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:06	39284/39284	---M--	200	added ('OK')	image/png	etag:%22b7b5-647b5746be056%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/banner-bg-06.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/banner-bg-06.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:07	43465/43465	---M--	200	added ('OK')	image/jpeg	etag:%2260f69-647b57469ffdd%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/slide-img-1.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/slide-img-1.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:07	47230/47230	---M--	200	added ('OK')	image/jpeg	etag:%2262b4e-647b5746a07ad%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/slide-img-2.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/slide-img-2.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:08	1355/1355	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2254b-647b574761e2c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-one.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-one.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:08	2121/2121	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22849-647b574761e2c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-two.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-two.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:09	1197/1197	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%224ad-647b574761e2c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-three.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-three.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:09	1656/1656	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22678-647b574761e2c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-four.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-four.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:10	33977/33977	---M--	200	added ('OK')	image/png	etag:%22a711-647b574698aad%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/element-dent-01.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/element-dent-01.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:11	98144/98144	---M--	200	added ('OK')	image/png	etag:%221f285-647b574698aad%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/element-dent-02.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/element-dent-02.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:11	648/648	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22288-647b574761e2c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-4.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/about-icon-4.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:12	67579/67579	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22107fb-647b5747d8fba%22	https://doccure.dreamstechnologies.com/html/template/assets//img/icons/service-element-2.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/service-element-2.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:12	19762/19762	---M--	200	added ('OK')	image/jpeg	etag:%221d9fb-647b57471a4ea%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-1.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-1.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:13	3785/3785	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22ec9-647b574777536%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/category-icon-1.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/category-icon-1.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:13	165224/165224	---M--	200	added ('OK')	image/png	etag:%22308c9-647b57471b48a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-2.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-2.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:14	6409/6409	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221909-647b574777536%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/category-icon-2.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/category-icon-2.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:14	163095/163095	---M--	200	added ('OK')	image/png	etag:%2231788-647b57471b48a%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-3.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-3.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:15	2713/2713	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a99-647b574777536%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/category-icon-3.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/category-icon-3.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:15	22167/22167	---M--	200	added ('OK')	image/jpeg	etag:%2222a8d-647b57471b872%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-4.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-4.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:16	6026/6026	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22178a-647b574777536%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/category-icon-4.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/category-icon-4.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:16	23999/23999	---M--	200	added ('OK')	image/jpeg	etag:%2226b8c-647b57471c042%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-5.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-5.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:17	19504/19504	---M--	200	added ('OK')	image/jpeg	etag:%221fbf2-647b57471c042%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-6.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/service-img-6.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:17	5124/5124	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221404-647b574777536%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/category-icon-6.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/category-icon-6.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:18	64277/64277	---M--	200	added ('OK')	image/jpeg	etag:%22fb15-647b574736a0b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/doctors/doctor-thumb-25.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/doctors/doctor-thumb-25.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:19	4857/4857	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2212f9-647b5747e4753%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/target-icon-1.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/target-icon-1.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:19	4263/4263	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2210a7-647b5747e4b3b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/target-icon-2.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/target-icon-2.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:20	3959/3959	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22f77-647b5747e4b3b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/target-icon-3.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/target-icon-3.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:21	83504/83504	---M--	200	added ('OK')	image/png	etag:%2214630-647b574698e95%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/element-dent-03.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/element-dent-03.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:21	11694/11694	---M--	200	added ('OK')	image/png	etag:%223888-647b574695014%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/choose-img-1.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/choose-img-1.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:22	15976/15976	---M--	200	added ('OK')	image/png	etag:%223e68-647b5746953fd%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/choose-img-2.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/choose-img-2.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:23	20826/20826	---M--	200	added ('OK')	image/png	etag:%22515a-647b5746953fd%22	https://doccure.dreamstechnologies.com/html/template/assets/img/about/choose-img-3.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/about/choose-img-3.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:23	7442/7442	---M--	200	added ('OK')	image/png	etag:%2231b9-647b5746c97ef%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/choose-bg-3.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/choose-bg-3.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:24	23225/23225	---M--	200	added ('OK')	image/png	etag:%226592-647b5747179f2%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/choose-bg-01.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/choose-bg-01.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:24	10588/10588	---M--	200	added ('OK')	image/png	etag:%223034-647b5747179f2%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/choose-bg-02.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/choose-bg-02.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:25	33154/33154	---M--	200	added ('OK')	image/png	etag:%22c0fd-647b5746c97ef%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/choose-bg-1.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/choose-bg-1.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:25	33783/33783	---M--	200	added ('OK')	image/png	etag:%22c73e-647b5746c97ef%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/choose-bg-2.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/choose-bg-2.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:26	91532/91532	---M--	200	added ('OK')	image/png	etag:%221658c-647b57480bc3c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/team/team-img-1.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/team/team-img-1.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:26	87418/87418	---M--	200	added ('OK')	image/png	etag:%221759f-647b57480bc3c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/team/team-img-2.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/team/team-img-2.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:27	106884/106884	---M--	200	added ('OK')	image/png	etag:%221c802-647b57480bc3c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/team/team-img-3.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/team/team-img-3.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:27	110037/110037	---M--	200	added ('OK')	image/png	etag:%221d2f6-647b57480bc3c%22	https://doccure.dreamstechnologies.com/html/template/assets/img/team/team-img-4.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/team/team-img-4.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:28	4926/4926	---M--	200	added ('OK')	image/png	etag:%22133e-647b574754a85%22	https://doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-1.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-1.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:28	2955/2955	---M--	200	added ('OK')	image/png	etag:%22d90-647b574755085%22	https://doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-2.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-2.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:29	4985/4985	---M--	200	added ('OK')	image/png	etag:%22193d-647b574755085%22	https://doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-3.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-3.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:30	6522/6522	---M--	200	added ('OK')	image/png	etag:%22197a-647b574755085%22	https://doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-4.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-4.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:30	5652/5652	---M--	200	added ('OK')	image/png	etag:%221a27-647b574755085%22	https://doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-5.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-5.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:31	2926/2926	---M--	200	added ('OK')	image/png	etag:%22dab-647b574755085%22	https://doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-6.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/hospital/hospital-img-6.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:31	926/926	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2239e-647b5747e4b3b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/tech-icon-1.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/tech-icon-1.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:32	8547/8547	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222163-647b5747e4b3b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/tech-icon-2.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/tech-icon-2.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:33	1761/1761	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%226e1-647b5747e4b3b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/tech-icon-3.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/tech-icon-3.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:33	1607/1607	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22647-647b5747e4b3b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/tech-icon-4.svg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/tech-icon-4.svg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:34	22635/22635	---M--	200	added ('OK')	image/png	etag:%22d713-647b5746e93c0%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/technology-element-1.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/technology-element-1.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:34	6355/6355	---M--	200	added ('OK')	image/png	etag:%221d42-647b5747e4b3b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/icons/tech-elemet-1.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/icons/tech-elemet-1.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:35	65968/65968	---M--	200	added ('OK')	image/jpeg	etag:%225e366-647b57471f6f2%22	https://doccure.dreamstechnologies.com/html/template/assets/img/category/technologies-img.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/category/technologies-img.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:35	23179/23179	---M--	200	added ('OK')	image/png	etag:%228287-647b5746e93c0%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/tech-bg-01.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/tech-bg-01.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:36	23308/23308	---M--	200	added ('OK')	image/png	etag:%22821f-647b5746e93c0%22	https://doccure.dreamstechnologies.com/html/template/assets/img/bg/tech-bg-02.png	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/bg/tech-bg-02.png	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:37	18988/18988	---M--	200	added ('OK')	image/jpeg	etag:%226129-647b5747ed3f3%22	https://doccure.dreamstechnologies.com/html/template/assets/img/patients/patient1.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/patients/patient1.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:37	16087/16087	---M--	200	added ('OK')	image/jpeg	etag:%224f16-647b5747ee77b%22	https://doccure.dreamstechnologies.com/html/template/assets/img/patients/patient3.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/patients/patient3.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:38	23937/23937	---M--	200	added ('OK')	image/jpeg	etag:%225d81-647b5747eeb63%22	https://doccure.dreamstechnologies.com/html/template/assets/img/patients/patient4.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/patients/patient4.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:39	15119/15119	---M--	200	added ('OK')	image/jpeg	etag:%224b32-647b5747eeb63%22	https://doccure.dreamstechnologies.com/html/template/assets/img/patients/patient6.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/patients/patient6.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:39	16510/16510	---M--	200	added ('OK')	image/jpeg	etag:%225522-647b5747ed3f3%22	https://doccure.dreamstechnologies.com/html/template/assets/img/patients/patient11.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/patients/patient11.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
19:23:40	45012/45012	---M--	200	added ('OK')	image/jpeg	etag:%22afd4-647b5747eeb63%22	https://doccure.dreamstechnologies.com/html/template/assets/img/patients/patient7.jpg	C:/My%20Web%20Sites/docRabale, Navi Mumbai/doccure.dreamstechnologies.com/html/template/assets/img/patients/patient7.jpg	(from https://doccure.dreamstechnologies.com/html/template/index-3.html)
